Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"182159", 12.47, 1,    6886.54,  -39.5,   0.95652, 2,    6909.01, -159.2,   0.95964, 3,    6863.21,   80.6,   0.95328
"182160", 12.47, 1,    6886.25,  -39.5,   0.95648, 2,    6908.71, -159.2,    0.9596, 3,    6862.92,   80.6,   0.95324
"232292", 12.47, 1,    6886.06,  -39.5,   0.95646, 2,    6908.51, -159.2,   0.95957, 3,    6862.73,   80.6,   0.95322
"182161", 12.47, 1,    6885.81,  -39.5,   0.95642, 2,    6908.26, -159.2,   0.95954, 3,    6862.48,   80.6,   0.95318
"182162", 12.47, 1,    6885.67,  -39.5,    0.9564, 2,    6908.12, -159.2,   0.95952, 3,    6862.34,   80.6,   0.95316
"189961", 12.47, 2,    6928.37, -158.9,   0.96233, 3,     6883.8,   80.9,   0.95614, 0, 0, 0, 0
"189960", 12.47, 1,    6901.75,  -39.2,   0.95864, 2,    6928.46, -158.9,   0.96235, 3,    6883.85,   80.9,   0.95615
"189962", 12.47, 1,    6901.63,  -39.2,   0.95862, 2,    6928.46, -158.9,   0.96234, 3,    6883.77,   80.9,   0.95614
"189963", 12.47, 1,    6901.79,  -39.2,   0.95864, 2,     6928.5, -158.9,   0.96235, 3,    6883.91,   80.9,   0.95616
"189950", 12.47, 2,    6927.55, -158.9,   0.96222, 0, 0, 0, 0, 0, 0, 0, 0
"189949", 12.47, 2,    6927.36, -158.9,   0.96219, 0, 0, 0, 0, 0, 0, 0, 0
"189948", 12.47, 2,    6927.23, -158.9,   0.96217, 0, 0, 0, 0, 0, 0, 0, 0
"194050", 12.47, 2,     6927.1, -158.9,   0.96216, 0, 0, 0, 0, 0, 0, 0, 0
"189951", 12.47, 1,    6901.02,  -39.2,   0.95853, 0, 0, 0, 0, 0, 0, 0, 0
"194048", 12.47, 1,    6900.61,  -39.2,   0.95848, 0, 0, 0, 0, 0, 0, 0, 0
"194049", 12.47, 1,    6900.43,  -39.2,   0.95845, 0, 0, 0, 0, 0, 0, 0, 0
"194054", 12.47, 1,    6900.76,  -39.2,    0.9585, 0, 0, 0, 0, 0, 0, 0, 0
"194055", 12.47, 1,    6900.36,  -39.2,   0.95844, 0, 0, 0, 0, 0, 0, 0, 0
"194056", 12.47, 1,       6900,  -39.2,   0.95839, 0, 0, 0, 0, 0, 0, 0, 0
"194057", 12.47, 1,    6899.87,  -39.2,   0.95837, 0, 0, 0, 0, 0, 0, 0, 0
"194058", 12.47, 3,    6883.04,   80.9,   0.95604, 0, 0, 0, 0, 0, 0, 0, 0
"194053", 12.47, 3,    6882.66,   80.9,   0.95598, 0, 0, 0, 0, 0, 0, 0, 0
"194052", 12.47, 3,    6882.48,   80.9,   0.95596, 0, 0, 0, 0, 0, 0, 0, 0
"194051", 12.47, 3,    6882.35,   80.9,   0.95594, 0, 0, 0, 0, 0, 0, 0, 0
"194065", 12.47, 3,    6882.38,   80.9,   0.95594, 0, 0, 0, 0, 0, 0, 0, 0
"194064", 12.47, 3,    6882.43,   80.9,   0.95595, 0, 0, 0, 0, 0, 0, 0, 0
"194063", 12.47, 3,    6882.66,   80.9,   0.95598, 0, 0, 0, 0, 0, 0, 0, 0
"194062", 12.47, 3,    6883.04,   80.9,   0.95604, 0, 0, 0, 0, 0, 0, 0, 0
"194061", 12.47, 2,    6927.07, -158.9,   0.96215, 0, 0, 0, 0, 0, 0, 0, 0
"194060", 12.47, 2,    6927.17, -158.9,   0.96217, 0, 0, 0, 0, 0, 0, 0, 0
"194059", 12.47, 2,    6927.69, -158.9,   0.96224, 0, 0, 0, 0, 0, 0, 0, 0
"202181", 12.47, 1,    6982.74,  -38.5,   0.96988, 2,    6985.75, -158.5,    0.9703, 3,    6984.56,   81.5,   0.97014
"182007", 12.47, 1,    6897.61,  -39.5,   0.95806, 2,    6922.86, -159.2,   0.96157, 3,    6877.19,   80.6,   0.95522
"253843", 12.47, 1,    6985.66,  -38.5,   0.97029, 2,    6986.56, -158.5,   0.97042, 3,    6987.57,   81.5,   0.97056
"233811", 12.47, 2,    6913.96, -159.2,   0.96033, 0, 0, 0, 0, 0, 0, 0, 0
"221728", 12.47, 1,    6897.54,  -39.5,   0.95805, 2,    6922.79, -159.2,   0.96156, 3,    6877.12,   80.6,   0.95521
"221729", 12.47, 1,    6897.52,  -39.5,   0.95805, 2,    6922.77, -159.2,   0.96156, 3,     6877.1,   80.6,   0.95521
"221730", 12.47, 1,    6897.45,  -39.5,   0.95804, 2,     6922.7, -159.2,   0.96155, 3,    6877.03,   80.6,    0.9552
"233812", 12.47, 2,    6913.96, -159.2,   0.96033, 0, 0, 0, 0, 0, 0, 0, 0
"182026", 12.47, 2,     6913.9, -159.2,   0.96032, 0, 0, 0, 0, 0, 0, 0, 0
"232293", 12.47, 1,    6889.18,  -39.5,   0.95689, 0, 0, 0, 0, 0, 0, 0, 0
"232294", 12.47, 1,    6889.18,  -39.5,   0.95689, 2,    6911.79, -159.2,   0.96003, 3,    6866.18,   80.6,    0.9537
"232497", 12.47, 1,    6963.81,  -38.7,   0.96726, 2,    6978.45, -158.6,   0.96929, 3,    6959.79,   81.4,    0.9667
"261837", 12.47, 1,    6963.25,  -38.7,   0.96718, 2,    6977.93, -158.6,   0.96922, 3,    6959.23,   81.4,   0.96662
"236963", 12.47, 1,    6901.97,  -39.3,   0.95867, 0, 0, 0, 0, 0, 0, 0, 0
"236965", 12.47, 1,    6901.93,  -39.4,   0.95866, 0, 0, 0, 0, 0, 0, 0, 0
"243937", 12.47, 1,    6984.46,  -38.5,   0.97012, 2,     6986.6, -158.5,   0.97042, 3,    6986.87,   81.5,   0.97046
"315933", 12.47, 1,    6963.84,  -38.7,   0.96726, 2,    6975.33, -158.6,   0.96885, 3,    6960.98,   81.4,   0.96686
"238403", 12.47, 1,    6964.08,  -38.7,   0.96729, 2,    6975.56, -158.6,   0.96889, 3,    6961.22,   81.4,    0.9669
"243936", 12.47, 1,    6984.55,  -38.5,   0.97014, 2,    6986.65, -158.5,   0.97043, 3,    6986.95,   81.5,   0.97047
"157347", 12.47, 1,    6982.63,  -38.5,   0.96987, 2,    6985.64, -158.5,   0.97029, 3,    6984.45,   81.5,   0.97012
"253842", 12.47, 1,    6985.64,  -38.5,   0.97029, 2,    6986.58, -158.5,   0.97042, 3,    6987.55,   81.5,   0.97055
"247590", 12.47, 1,    6896.24,  -39.5,   0.95787, 2,     6920.8, -159.2,   0.96128, 3,    6875.51,   80.6,   0.95499
"255318", 12.47, 1,     6900.1,  -39.4,   0.95841, 2,    6927.69, -159.1,   0.96224, 3,    6880.04,   80.7,   0.95562
"255322", 12.47, 1,    6894.06,  -39.5,   0.95757, 2,    6921.33, -159.2,   0.96135, 3,    6875.77,   80.7,   0.95503
"255334", 12.47, 1,    6896.24,  -39.5,   0.95787, 2,     6920.8, -159.2,   0.96128, 3,    6875.51,   80.6,   0.95499
"255335", 12.47, 1,    6896.24,  -39.5,   0.95787, 2,     6920.8, -159.2,   0.96128, 3,    6875.51,   80.6,   0.95499
"255418", 12.47, 1,    6900.91,  -39.4,   0.95852, 2,    6928.64, -159.1,   0.96237, 3,     6880.6,   80.7,    0.9557
"255419", 12.47, 1,    6900.87,  -39.4,   0.95851, 2,     6928.6, -159.1,   0.96236, 3,    6880.56,   80.7,   0.95569
"181935", 12.47, 1,    6900.52,  -39.4,   0.95846, 2,    6928.25, -159.1,   0.96232, 3,    6880.21,   80.7,   0.95564
"261836", 12.47, 1,     6963.2,  -38.7,   0.96717, 2,    6977.89, -158.6,   0.96921, 3,    6959.17,   81.4,   0.96661
"261880", 12.47, 1,     6902.1,  -39.2,   0.95868, 2,    6928.74, -158.9,   0.96238, 3,    6884.26,   80.9,   0.95621
"280598", 12.47, 1,    6964.18,  -38.7,   0.96731, 2,    6978.78, -158.5,   0.96933, 3,    6960.16,   81.4,   0.96675
"280596", 12.47, 1,    6964.16,  -38.7,    0.9673, 2,    6978.76, -158.5,   0.96933, 3,    6960.14,   81.4,   0.96675
"280597", 12.47, 1,    6964.16,  -38.7,    0.9673, 2,    6978.77, -158.5,   0.96933, 3,    6960.15,   81.4,   0.96675
"280600", 12.47, 1,    6964.15,  -38.7,    0.9673, 2,    6978.75, -158.5,   0.96933, 3,    6960.13,   81.4,   0.96674
"282273", 12.47, 1,    6889.83,  -39.5,   0.95698, 0, 0, 0, 0, 0, 0, 0, 0
"282274", 12.47, 1,    6889.83,  -39.5,   0.95698, 0, 0, 0, 0, 0, 0, 0, 0
"282275", 12.47, 1,    6889.76,  -39.5,   0.95697, 0, 0, 0, 0, 0, 0, 0, 0
"283565", 12.47, 1,    6961.72,  -38.7,   0.96696, 2,     6973.2, -158.6,   0.96856, 3,    6958.85,   81.4,   0.96657
"283566", 12.47, 1,    6961.74,  -38.7,   0.96697, 2,    6973.22, -158.6,   0.96856, 3,    6958.88,   81.4,   0.96657
"283567", 12.47, 1,    6961.64,  -38.7,   0.96695, 2,    6973.12, -158.6,   0.96855, 3,    6958.77,   81.4,   0.96656
"283954", 12.47, 1,    6961.75,  -38.8,   0.96697, 2,    6978.66, -158.6,   0.96932, 3,    6955.18,   81.3,   0.96606
"283955", 12.47, 1,    6961.72,  -38.8,   0.96697, 2,    6978.64, -158.6,   0.96932, 3,    6955.16,   81.3,   0.96605
"283956", 12.47, 1,    6960.58,  -38.8,   0.96681, 2,     6977.5, -158.6,   0.96916, 3,    6954.02,   81.3,    0.9659
"287274", 12.47, 1,    6960.38,  -38.8,   0.96678, 2,    6975.29, -158.6,   0.96885, 3,    6956.35,   81.3,   0.96622
"287275", 12.47, 1,    6960.32,  -38.8,   0.96677, 2,    6975.23, -158.6,   0.96884, 3,    6956.29,   81.3,   0.96621
"298159", 12.47, 1,    6978.39,  -38.5,   0.96928, 2,    6983.72, -158.5,   0.97002, 3,    6978.68,   81.5,   0.96932
"298161", 12.47, 1,    6976.71,  -38.6,   0.96905, 2,    6983.12, -158.5,   0.96994, 3,    6977.37,   81.5,   0.96914
"298162", 12.47, 1,    6976.79,  -38.6,   0.96906, 2,    6983.16, -158.5,   0.96994, 3,    6977.45,   81.5,   0.96915
"X_0862099", 0.208, 1,    115.315,  -69.2,   0.96024, 2,    115.288,  170.8,   0.96002, 3,    115.323,   50.8,   0.96031
"S1X_0862099", 0.208, 1,    114.784,  -69.2,   0.95582, 2,    114.798,  170.8,   0.95594, 3,    114.855,   50.8,   0.95642
"S2X_0862099", 0.208, 1,    114.784,  -69.2,   0.95582, 2,    114.798,  170.8,   0.95594, 3,    114.855,   50.8,   0.95642
"S3X_0862099", 0.208, 1,    114.784,  -69.2,   0.95582, 2,    114.798,  170.8,   0.95594, 3,    114.855,   50.8,   0.95642
"X_1000663", 0.4157, 1,    231.495,  -38.6,   0.96454, 2,    231.541, -158.6,   0.96474, 3,    231.463,   81.4,   0.96441
"S1X_1000663", 0.4157, 1,    230.542,  -38.6,   0.96057, 2,    230.544, -158.6,   0.96058, 3,    230.439,   81.4,   0.96014
"X_1000252", 0.4157, 2,    231.458, -158.6,   0.96439, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000252", 0.4157, 2,    229.983, -158.6,   0.95825, 0, 0, 0, 0, 0, 0, 0, 0
"X_1001746", 0.208, 1,    115.099,  -69.4,   0.95845, 2,    115.077,  170.6,   0.95827, 3,    115.186,   50.6,   0.95918
"S1X_1001746", 0.208, 1,    114.036,  -69.4,    0.9496, 2,      114.1,  170.7,   0.95013, 3,     114.25,   50.6,   0.95138
"S2X_1001746", 0.208, 1,    114.036,  -69.4,    0.9496, 2,      114.1,  170.7,   0.95013, 3,     114.25,   50.6,   0.95138
"S3X_1001746", 0.208, 1,    114.036,  -69.4,    0.9496, 2,      114.1,  170.7,   0.95013, 3,     114.25,   50.6,   0.95138
"X_1000502", 0.4157, 2,    231.453, -158.7,   0.96437, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000502", 0.4157, 2,    228.465, -158.6,   0.95192, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000824", 0.4157, 1,    230.891,  -38.8,   0.96203, 2,    231.217, -158.7,   0.96338, 3,    230.704,   81.2,   0.96125
"S1X_1000824", 0.4157, 1,    230.573,  -38.8,    0.9607, 2,    230.884, -158.7,     0.962, 3,    230.363,   81.3,   0.95983
"S2X_1000824", 0.4157, 1,    230.573,  -38.8,    0.9607, 2,    230.884, -158.7,     0.962, 3,    230.363,   81.3,   0.95983
"S3X_1000824", 0.4157, 1,    230.573,  -38.8,    0.9607, 2,    230.884, -158.7,     0.962, 3,    230.363,   81.3,   0.95983
"X_1001745", 0.208, 1,    115.081,  -69.4,    0.9583, 2,    115.059,  170.6,   0.95812, 3,    115.168,   50.6,   0.95903
"S1X_1001745", 0.208, 1,    114.018,  -69.4,   0.94945, 2,    114.082,  170.7,   0.94998, 3,    114.232,   50.6,   0.95123
"S2X_1001745", 0.208, 1,    114.018,  -69.4,   0.94945, 2,    114.082,  170.7,   0.94998, 3,    114.232,   50.6,   0.95123
"S3X_1001745", 0.208, 1,    114.018,  -69.4,   0.94945, 2,    114.082,  170.7,   0.94998, 3,    114.232,   50.6,   0.95123
"X_1001329", 0.208, 1,    115.015,  -69.4,   0.95775, 2,    114.995,  170.7,   0.95758, 3,    115.105,   50.6,    0.9585
"S1X_1001329", 0.208, 1,    114.483,  -69.4,   0.95332, 2,    114.506,  170.7,   0.95351, 3,    114.638,   50.6,   0.95461
"S2X_1001329", 0.208, 1,    114.483,  -69.4,   0.95332, 2,    114.506,  170.7,   0.95351, 3,    114.638,   50.6,   0.95461
"S3X_1001329", 0.208, 1,    114.483,  -69.4,   0.95332, 2,    114.506,  170.7,   0.95351, 3,    114.638,   50.6,   0.95461
"X_1001359", 0.208, 1,    114.638,  -69.7,   0.95461, 2,    114.617,  170.3,   0.95444, 3,    114.724,   50.3,   0.95533
"S1X_1001359", 0.208, 1,     112.87,  -69.7,   0.93989, 2,    112.991,  170.4,   0.94089, 3,    113.164,   50.3,   0.94233
"S2X_1001359", 0.208, 1,     112.87,  -69.7,   0.93989, 2,    112.991,  170.4,   0.94089, 3,    113.164,   50.3,   0.94233
"S3X_1001359", 0.208, 1,     112.87,  -69.7,   0.93989, 2,    112.991,  170.4,   0.94089, 3,    113.164,   50.3,   0.94233
"X_1001330", 0.208, 1,    115.066,  -69.4,   0.95817, 2,    115.046,  170.6,   0.95801, 3,    115.156,   50.6,   0.95892
"S1X_1001330", 0.208, 1,    114.534,  -69.4,   0.95374, 2,    114.557,  170.6,   0.95393, 3,    114.688,   50.6,   0.95503
"S2X_1001330", 0.208, 1,    114.534,  -69.4,   0.95374, 2,    114.557,  170.6,   0.95393, 3,    114.688,   50.6,   0.95503
"S3X_1001330", 0.208, 1,    114.534,  -69.4,   0.95374, 2,    114.557,  170.6,   0.95393, 3,    114.688,   50.6,   0.95503
"S4X_1001330", 0.208, 1,    114.534,  -69.4,   0.95374, 2,    114.557,  170.6,   0.95393, 3,    114.688,   50.6,   0.95503
"S5X_1001330", 0.208, 1,    114.534,  -69.4,   0.95374, 2,    114.557,  170.6,   0.95393, 3,    114.688,   50.6,   0.95503
"S6X_1001330", 0.208, 1,    114.534,  -69.4,   0.95374, 2,    114.557,  170.6,   0.95393, 3,    114.688,   50.6,   0.95503
"X_1000672", 0.4157, 1,    230.781,  -38.8,   0.96157, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000672", 0.4157, 1,    229.828,  -38.8,    0.9576, 0, 0, 0, 0, 0, 0, 0, 0
"X_1001708", 0.208, 1,    114.769,  -69.7,    0.9557, 2,    114.765,  170.4,   0.95567, 3,     114.88,   50.4,   0.95663
"S1X_1001708", 0.208, 1,    112.121,  -69.6,   0.93365, 2,    112.331,  170.5,    0.9354, 3,    112.535,   50.4,    0.9371
"S2X_1001708", 0.208, 1,    112.121,  -69.6,   0.93365, 2,    112.331,  170.5,    0.9354, 3,    112.535,   50.4,    0.9371
"S3X_1001708", 0.208, 1,    112.121,  -69.6,   0.93365, 2,    112.331,  170.5,    0.9354, 3,    112.535,   50.4,    0.9371
"X_1001345", 0.208, 1,    114.914,  -69.4,   0.95691, 2,    114.914,  170.6,   0.95691, 3,    115.042,   50.6,   0.95797
"S1X_1001345", 0.208, 1,    114.383,  -69.4,   0.95248, 2,    114.425,  170.6,   0.95284, 3,    114.574,   50.6,   0.95408
"S2X_1001345", 0.208, 1,    114.383,  -69.4,   0.95248, 2,    114.425,  170.6,   0.95284, 3,    114.574,   50.6,   0.95408
"S3X_1001345", 0.208, 1,    114.383,  -69.4,   0.95248, 2,    114.425,  170.6,   0.95284, 3,    114.574,   50.6,   0.95408
"X_1000933", 0.208, 1,    114.908,  -69.4,   0.95686, 2,    114.908,  170.6,   0.95686, 3,    115.036,   50.6,   0.95793
"S1X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S2X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S3X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S4X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S5X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S6X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S7X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S8X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S9X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S10X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S11X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S12X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S13X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S14X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"S15X_1000933", 0.208, 1,    114.802,  -69.4,   0.95598, 2,    114.811,  170.6,   0.95605, 3,    114.943,   50.6,   0.95715
"X_1001823", 0.4157, 1,    230.717,  -39.0,    0.9613, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1001823", 0.4157, 1,    229.307,  -38.9,   0.95543, 0, 0, 0, 0, 0, 0, 0, 0
"X_1001822", 0.4157, 1,    230.002,  -38.8,   0.95832, 2,    230.466, -158.6,   0.96026, 3,    229.692,   81.3,   0.95703
"S1X_1001822", 0.4157, 1,    229.812,  -38.8,   0.95753, 2,    230.267, -158.5,   0.95943, 3,    229.488,   81.4,   0.95618
"X_1000042", 0.4157, 1,    230.745,  -39.0,   0.96142, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000042", 0.4157, 1,    230.201,  -39.0,   0.95915, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000042", 0.4157, 1,    230.201,  -39.0,   0.95915, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000042", 0.4157, 1,    230.201,  -39.0,   0.95915, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000042", 0.4157, 1,    230.201,  -39.0,   0.95915, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000042", 0.4157, 1,    230.201,  -39.0,   0.95915, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000042", 0.4157, 1,    230.201,  -39.0,   0.95915, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000042", 0.4157, 1,    230.201,  -39.0,   0.95915, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000077", 0.4157, 1,    230.642,  -39.0,   0.96099, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000077", 0.4157, 1,    230.324,  -39.0,   0.95967, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000077", 0.4157, 1,    230.324,  -39.0,   0.95967, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000077", 0.4157, 1,    230.324,  -39.0,   0.95967, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000077", 0.4157, 1,    230.324,  -39.0,   0.95967, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000077", 0.4157, 1,    230.324,  -39.0,   0.95967, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000077", 0.4157, 1,    230.324,  -39.0,   0.95967, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000474", 0.4157, 1,    230.635,  -39.0,   0.96096, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000474", 0.4157, 1,    230.254,  -39.0,   0.95937, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000474", 0.4157, 1,    230.254,  -39.0,   0.95937, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000474", 0.4157, 1,    230.254,  -39.0,   0.95937, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000474", 0.4157, 1,    230.254,  -39.0,   0.95937, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000474", 0.4157, 1,    230.254,  -39.0,   0.95937, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000043", 0.4157, 1,    230.645,  -39.0,     0.961, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000043", 0.4157, 1,    230.328,  -39.0,   0.95968, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000043", 0.4157, 1,    230.328,  -39.0,   0.95968, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000043", 0.4157, 1,    230.328,  -39.0,   0.95968, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000043", 0.4157, 1,    230.328,  -39.0,   0.95968, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000043", 0.4157, 1,    230.328,  -39.0,   0.95968, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000043", 0.4157, 1,    230.328,  -39.0,   0.95968, 0, 0, 0, 0, 0, 0, 0, 0
"X_1001567", 0.208, 1,    114.858,  -69.6,   0.95645, 2,    114.867,  170.5,   0.95652, 3,    115.014,   50.5,   0.95774
"S1X_1001567", 0.208, 1,    114.327,  -69.5,   0.95202, 2,    114.379,  170.5,   0.95245, 3,    114.546,   50.5,   0.95384
"S2X_1001567", 0.208, 1,    114.327,  -69.5,   0.95202, 2,    114.379,  170.5,   0.95245, 3,    114.546,   50.5,   0.95384
"S3X_1001567", 0.208, 1,    114.327,  -69.5,   0.95202, 2,    114.379,  170.5,   0.95245, 3,    114.546,   50.5,   0.95384
"X_1000233", 0.4157, 2,    229.291, -159.3,   0.95536, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000233", 0.4157, 2,    227.817, -159.3,   0.94922, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000569", 0.208, 1,    113.859,  -70.1,   0.94812, 2,    113.964,  170.0,     0.949, 3,    114.093,   49.9,   0.95007
"S1X_1000569", 0.208, 1,    112.798,  -70.1,   0.93929, 2,     112.99,  170.0,   0.94089, 3,    113.155,   49.9,   0.94226
"S2X_1000569", 0.208, 1,    112.798,  -70.1,   0.93929, 2,     112.99,  170.0,   0.94089, 3,    113.155,   49.9,   0.94226
"S3X_1000569", 0.208, 1,    112.798,  -70.1,   0.93929, 2,     112.99,  170.0,   0.94089, 3,    113.155,   49.9,   0.94226
"X_1000746", 0.208, 1,     113.82,  -70.1,    0.9478, 2,    113.922,  170.0,   0.94865, 3,    114.052,   49.9,   0.94973
"S1X_1000746", 0.208, 1,    112.759,  -70.1,   0.93896, 2,    112.948,  170.0,   0.94054, 3,    113.115,   49.9,   0.94192
"S2X_1000746", 0.208, 1,    112.759,  -70.1,   0.93896, 2,    112.948,  170.0,   0.94054, 3,    113.115,   49.9,   0.94192
"S3X_1000746", 0.208, 1,    112.759,  -70.1,   0.93896, 2,    112.948,  170.0,   0.94054, 3,    113.115,   49.9,   0.94192
"X_1000608", 0.4157, 1,    228.587,  -39.6,   0.95243, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000608", 0.4157, 1,     228.23,  -39.6,   0.95094, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000608", 0.4157, 1,     228.23,  -39.6,   0.95094, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000608", 0.4157, 1,     228.23,  -39.6,   0.95094, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000608", 0.4157, 1,     228.23,  -39.6,   0.95094, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000608", 0.4157, 1,     228.23,  -39.6,   0.95094, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000608", 0.4157, 1,     228.23,  -39.6,   0.95094, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000608", 0.4157, 1,     228.23,  -39.6,   0.95094, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000608", 0.4157, 1,     228.23,  -39.6,   0.95094, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000609", 0.4157, 1,    228.384,  -39.7,   0.95158, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000609", 0.4157, 1,    228.211,  -39.7,   0.95086, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000609", 0.4157, 1,    228.211,  -39.7,   0.95086, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000609", 0.4157, 1,    228.211,  -39.7,   0.95086, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000609", 0.4157, 1,    228.211,  -39.7,   0.95086, 0, 0, 0, 0, 0, 0, 0, 0
"S5X_1000609", 0.4157, 1,    228.211,  -39.7,   0.95086, 0, 0, 0, 0, 0, 0, 0, 0
"S6X_1000609", 0.4157, 1,    228.211,  -39.7,   0.95086, 0, 0, 0, 0, 0, 0, 0, 0
"S7X_1000609", 0.4157, 1,    228.211,  -39.7,   0.95086, 0, 0, 0, 0, 0, 0, 0, 0
"S8X_1000609", 0.4157, 1,    228.211,  -39.7,   0.95086, 0, 0, 0, 0, 0, 0, 0, 0
"S9X_1000609", 0.4157, 1,    228.211,  -39.7,   0.95086, 0, 0, 0, 0, 0, 0, 0, 0
"S10X_1000609", 0.4157, 1,    228.211,  -39.7,   0.95086, 0, 0, 0, 0, 0, 0, 0, 0
"S11X_1000609", 0.4157, 1,    228.211,  -39.7,   0.95086, 0, 0, 0, 0, 0, 0, 0, 0
"X_1000610", 0.4157, 1,     228.45,  -39.7,   0.95186, 0, 0, 0, 0, 0, 0, 0, 0
"S1X_1000610", 0.4157, 1,    228.104,  -39.7,   0.95041, 0, 0, 0, 0, 0, 0, 0, 0
"S2X_1000610", 0.4157, 1,    228.104,  -39.7,   0.95041, 0, 0, 0, 0, 0, 0, 0, 0
"S3X_1000610", 0.4157, 1,    228.104,  -39.7,   0.95041, 0, 0, 0, 0, 0, 0, 0, 0
"S4X_1000610", 0.4157, 1,    228.104,  -39.7,   0.95041, 0, 0, 0, 0, 0, 0, 0, 0
