sample_id,load_level,time_of_day,cap_CP_NR_613,cap_CP_85W_900,converged,RFI1_A,RFI1_B,RFI1_C,RFI2_A,RFI2_B,RFI2_C,RFI3_A,RFI3_B,RFI3_C,RFI4_A,RFI4_B,RFI4_C,RFI5_A,RFI5_B,RFI5_C,RFI6_A,RFI6_B,RFI6_C,RFI7_A,RFI7_B,RFI7_C,RFI8_A,RFI8_B,RFI8_C,RFI9_A,RFI9_B,RFI9_C,RFI10_A,RFI10_B,RFI10_C,RFI11_A,RFI11_B,RFI11_C,RFI12_A,RFI12_B,RFI12_C,RFI13_A,RFI13_B,RFI13_C,RFI14_A,RFI14_B,RFI14_C,RFI15_A,RFI15_B,RFI15_C,RFI16_A,RFI16_B,RFI16_C,RFI17_A,RFI17_B,RFI17_C,RFI18_A,RFI18_B,RFI18_C,RFI19_A,RFI19_B,RFI19_C,RFI20_A,RFI20_B,RFI20_C
N0136,0.5,morning,False,False,True,1179.4217339407137,1213.2142494156892,1193.8384239017685,1044.1893232794425,1064.7850972503725,1054.1512679421123,1042.792755139967,1069.195971314262,1055.6220595865088,588.5902767643013,616.182330124951,595.7305511420848,538.0891982075676,553.001542899646,534.7796016208816,126.20167623745432,127.27257977110425,129.07500838161,18.69215696457698,18.765748629851966,18.713814428808156,194.8155518522846,189.5456573004338,193.19234227272682,195.06204462857562,190.6747457826603,193.99004803109997,126.67499305253646,123.26731437629734,125.02870529235037,129.0984675399326,123.79608369147458,126.39271302937337,12.80072427750664,12.847564070549442,15.611824161008904,5.667650928038295,5.766882155980505,5.691010157795049,14.934928497764146,15.063599504919246,14.98384683563431,128.68546688776362,128.67561724877558,128.86259661430762,57.077646588741885,55.90228055661573,57.42349717638229,32.75338904112232,34.901951020785496,28.506258785544883,27.00448076042829,29.313215604759076,22.770454359143752,37.00076336069994,37.369591010894474,37.563628615818054,8.252130197433813e-08,8.229292847265276e-08,8.159761825677893e-08
N0137,0.75,afternoon,False,True,True,1071.9050559540613,1116.8334738937747,1093.3198014732384,931.9510744199097,973.4184584249489,952.1803584357192,931.5267132917226,970.9422115485157,950.6305363872825,494.9250727486798,536.8372936969703,509.9790441888488,450.30017218089813,479.1166429707304,449.97879203591714,121.50751616905617,122.35629034528219,124.83079917577861,27.752771836475894,27.938497053799342,27.540676595895278,188.44977714896362,179.67365378946053,185.1542537850321,191.60297614099932,184.1854293067235,187.82596045367498,123.12038946055631,116.40720306632606,120.12662960673056,125.34352022393566,118.74884276107802,122.32496623480023,18.802239719842884,19.0132934409055,23.191931067903774,8.418131572096176,8.446802056481646,8.439123109135247,22.212968558704354,22.315677604044104,22.319270507602763,123.14757627216434,121.90701069500237,123.60087116174897,52.019793529323266,50.30844639840852,52.34463595217091,48.52316264124386,51.85522908566541,42.24114265367193,39.86829869523794,43.367146164870825,33.74870853436608,44.899556374169705,46.34605134510157,45.936050718157055,8.019000522239604e-08,8.130674750370536e-08,7.978237717173137e-08
N0138,0.75,afternoon,False,True,True,1072.7985954494532,1113.5771392720899,1085.9726188368575,929.5864996805985,964.8497366194379,948.105601480954,930.3708295041542,968.4312739170824,954.0211187327621,495.93892989292226,540.1028985694961,511.18928134813984,449.5877267976676,480.12178042693154,448.9698074758767,121.10997057341218,122.99679161365871,125.91526943119803,27.756625523136254,27.71767902342359,27.785871727778492,188.77704819470185,180.32737470187456,185.83787569635305,192.52323953222282,184.93345910058991,188.8855258327369,123.95900273623988,116.23463174655393,119.8467911526579,125.14852376465355,119.11495810345465,121.32296344068394,18.893670106385287,19.052831254470224,22.99605919462918,8.407546836470699,8.541061212869556,8.427669422800722,22.117631511333833,22.17887605925359,22.19835156610055,122.66678739813445,122.74448340776665,123.39735526981632,52.1194573737435,50.159456584832185,52.24195078098882,48.48147766667828,51.58925013069582,41.94795245579691,40.19263218008493,43.46964803156614,33.48258150373846,45.03270169639198,46.19580856868316,45.779006622963216,8.050792197179461e-08,8.109001257684683e-08,7.970872432792754e-08
N0139,0.75,afternoon,False,True,True,1074.9769093384984,1112.788116894217,1089.5486805926691,933.8340577291996,973.6302902732745,949.7701115601507,930.8342001508524,976.1296290880463,947.3056869991105,495.5581974481434,538.9363214297229,511.92845334504176,449.1023112315627,481.3719556581627,451.48058473034786,121.32271856387077,122.01988091604144,124.78481056795721,27.64785905968924,27.809936978866983,27.62536834882294,188.89789209784212,180.4351763074951,184.1553041457593,192.46268702717572,183.84505874801576,187.43272504396552,123.7993064824329,115.94361568552692,120.13626674500834,124.55696725808426,117.58511005292668,122.23693014052479,18.975811769129596,19.079355230363653,23.183776493366413,8.388005597252379,8.45857135468806,8.426327170766436,22.274847475382046,22.249396019451705,22.278099121668074,123.36857191684118,122.63998777571148,123.03628572928498,52.11645154884734,50.401788464631814,52.358037591872026,48.141990332960766,51.75292784596403,42.1603565898853,40.12365919332254,43.04431133780181,33.69580837330579,45.216502720378635,46.166420584996835,45.99080867540677,8.047442951966957e-08,8.150260068828159e-08,7.954539828692291e-08
N0140,0.5,morning,False,False,True,1182.9016585810884,1204.4359529053215,1194.9517190843142,1035.4994829960465,1067.1252453583265,1057.2416500923425,1034.7259191718274,1063.5945522211837,1050.0404995674837,591.7485854762641,618.1993364504241,597.3355062044815,536.4097455247419,557.5066399202636,533.9706954564506,126.62848206931909,126.5682032051545,128.24567007623523,18.846503619625583,18.75637087475124,18.692362162591,195.3258821377962,190.99206043121436,193.81339329698037,195.87394945049098,190.7533922346796,193.14184896621742,127.9251651434517,122.50915170287682,125.41205255581733,129.02856486525863,123.8287126185909,125.71124015750458,12.785606861991983,12.918900480537493,15.60487578782071,5.692890969110511,5.719515927376157,5.671507952052699,15.095969983732385,14.996617293152697,15.036753991437829,129.016293371837,128.13826029591874,129.4322966033839,56.869696732722126,55.851434403560695,57.28610083637408,32.58234699447171,35.01260759866626,28.51394870507551,27.094671167162346,29.365838599105448,22.77938073630971,37.06393633475629,37.52113608886645,37.67348673768938,8.22246682746022e-08,8.322460122382353e-08,8.145036349371238e-08
N0141,0.5,morning,False,False,True,1175.8351116409112,1210.5203792935254,1191.265733541097,1037.8711172325452,1064.4724468470351,1057.890801777338,1039.130376554504,1070.7660411165937,1050.4317300901891,591.0908049169643,617.2185054797611,595.6508345754976,539.7712249973356,554.7019447451469,533.7959239823111,126.46625278241753,127.37447463512859,128.41203371777146,18.705187605115107,18.704991045654964,18.814537117808147,194.24816225057867,189.7577513068795,193.7321205506406,196.6254397356214,190.10809965066977,192.97925939967325,127.16947695202548,122.68754323906343,125.05633395913254,128.63243420202423,124.55018928282065,126.16067447586265,12.734333057309204,12.82088543458581,15.588767236244697,5.650853690321148,5.743334692712054,5.68164938060944,14.974142135215962,15.066344529658105,15.035767994799052,128.8192750114652,128.62451752755558,128.73101976112295,56.93139202490193,55.77351897804832,57.22576858249564,32.67906883844727,35.155571272568096,28.45611724425223,27.02695288906043,29.249569595003287,22.831265470753745,37.070728965221555,37.57433990016539,37.655735904765194,8.259408845317861e-08,8.292407282148281e-08,8.197156294309953e-08
N0142,0.75,afternoon,False,True,True,1074.8288336696226,1116.8769928800382,1090.9009448243842,932.6785094922872,968.5861286656863,953.6776278869224,932.9878059120164,967.2805138831659,950.6618885699457,495.39259597659907,539.304900826876,509.8400089499169,452.07172993919914,479.5627468891106,450.78640574099364,121.79450707385195,121.30419008396312,125.95370638964292,27.608804125736903,27.843716805520828,27.65656990966788,188.80764447893472,180.70105448205666,184.84189786892384,191.63077421543684,183.91366036731932,189.35775508577183,122.894816611205,116.65680073082596,120.38982151159755,125.69294496391258,118.64611350449357,121.44464478962776,18.952661703872963,19.08269021144923,23.032015715055483,8.396738664506199,8.474974765329378,8.40726327856183,22.207419227279527,22.291020649597606,22.236979488980197,123.26233191316615,123.28501675127879,123.60596218793408,51.971440384781324,50.1940205109311,52.48567418749907,48.24884870924997,51.877550849596744,41.921455579489006,39.965561002506156,43.56059820128083,33.8489925620952,45.12105305540442,46.42150879279253,45.879153441345096,8.016725180588631e-08,8.135133595796456e-08,7.933031853911999e-08
N0143,0.75,afternoon,False,True,True,1073.7644223750924,1117.5776252966589,1091.0854218688582,932.3013564967933,970.3875000203532,947.1358813268254,929.9501633980684,975.4751869072683,949.6065756961774,496.6665456268494,541.522478335031,508.2832143776567,451.8139484456603,480.59832070340207,447.3496287284234,122.00502188690535,122.00703411668991,124.74001455551941,27.576931061757755,27.836018279718587,27.784213001323558,189.60276549143245,179.68089380802755,183.92231896519255,191.94029822828867,184.5464332380767,188.4315975933454,123.29429763675597,116.29052042923871,119.88225119712408,125.51562400396622,118.11911024623319,122.28262860987834,18.96560172946258,18.9161974854626,23.17529176415697,8.37299950472309,8.446925140470258,8.424403367146706,22.357977738247904,22.252114746128786,22.26177023853684,122.33294253008009,123.46015742897107,123.86849150417204,52.08757966851287,50.05572117822357,52.38229389794693,48.1930763694944,51.61794715690719,42.156042336723814,39.95140381668985,43.43865600368612,33.683868599109125,45.14705652145764,46.20158895718047,45.90164278687339,8.059373931068256e-08,8.143301108179736e-08,7.996155065646734e-08
N0144,0.5,morning,False,False,True,1181.2159450371287,1206.7118275916469,1195.1369390207806,1038.9516598780644,1072.076864438823,1054.1034568126006,1040.7580528939056,1061.6644956125026,1052.0903224078238,591.359234553131,620.7924728293376,597.460904001651,534.41315929554,552.8954147191598,536.7647030146138,125.82766356270646,127.13682440955066,128.96293586168008,18.771907706573433,18.824040566376606,18.78035567155261,196.33777484377867,190.03516891957238,192.64017620364487,196.3014622724419,191.2262049695567,192.93003810986067,127.05236441213742,123.09520005488908,125.10581277976917,128.68740091775726,123.99397445031724,126.81154036413109,12.814768850787143,12.846175566500373,15.73212048060948,5.687025084524561,5.707929451440209,5.686326347343224,15.025421368969386,15.085138287872512,14.97815438777066,128.74001635368919,128.69384349909447,128.75497699275687,56.79379079393351,55.50780032740494,57.26082144881135,32.62301624477076,35.01245862881077,28.511430928359353,27.05830024006434,29.389340762124743,22.67009440273466,37.147773747486156,37.356324339061786,37.522364465333744,8.251179733605795e-08,8.282170130830599e-08,8.154382320010797e-08
N0145,0.2,overnight,False,False,True,1296.3735976698138,1311.4309452104767,1303.4466688267948,1153.6375311746183,1163.523941313057,1153.2896676554067,1153.5705773219347,1157.705373174199,1149.9280306742094,681.2915940114045,692.2229324564099,679.9097032548506,619.9946139124984,626.215707952562,615.1370489265936,131.76549866325107,131.89553943835537,133.36454525556186,7.8306474329425475,7.834689413460394,7.8146447017800105,197.92704132944385,197.3914954373078,197.3895530166184,198.423111049766,196.1402244032563,197.4189134410012,131.34886839949903,128.65339671546292,129.90976840997203,132.4528329382502,129.29443031864108,130.87714695852313,5.077797799555599,5.159287152431525,6.260083853833247,2.254983470590682,2.3263618413070795,2.2615817855917055,6.27345675202617,6.266512716779654,6.229479090361708,135.47362874159543,135.37178521483133,135.8404755752837,63.523418897069796,63.242543967772114,63.368470877380325,12.953752778019485,14.018459723743662,11.376381928797523,10.777979245996388,11.837983615126562,9.080217800920732,50.30633635376081,50.52900116623077,50.327614567754225,8.561618318497026e-08,8.63967245940701e-08,8.51599721768769e-08
N0146,1.0,peak,True,True,True,965.2565380462631,1025.1206193487487,994.6397261875243,832.7529442577242,889.7189846287633,847.4578688455076,828.0066430980149,884.9293144296695,852.733301593225,410.5226539928756,466.70790932025886,424.2076523598911,369.1207671972635,410.91838521197894,364.05642388296525,118.02560381785102,117.90239696375855,122.5183895788286,36.53674329798744,36.67351277583256,36.75514046627838,185.9131580350245,173.06612256778604,178.89175131759725,190.31090083073886,178.58802456850276,185.3984473117016,120.73512640019828,111.61904998371172,115.94411802082364,123.378957250473,113.45125436729757,119.03458287198355,24.92389329016037,25.051092710599583,30.659771170390165,11.095117530601485,11.183090052284008,11.132666477126369,29.372244897800766,29.357574023251733,29.454059271917988,118.90626002391691,118.37559446408386,119.40664301477057,47.894348831583976,45.720010634464735,48.38826280775727,64.2153295907668,68.75801486278735,55.673692600932085,53.058228262606924,57.038173219190135,44.1806438164859,76.05927300655684,71.78787475277261,70.71896951110753,7.815048806737875e-08,7.940542518381631e-08,7.73089271587444e-08
N0147,0.75,afternoon,False,True,True,1072.4530260371118,1115.4568867879557,1093.1144665119525,933.4487248130575,969.7304433509998,953.388084515406,931.1470878578369,972.6750699624176,950.9264099547754,495.31455587938115,538.9727955175442,509.4211758872901,451.47482083903947,478.83051949232635,449.28083893621965,121.80972760371898,122.60743575317665,124.7675213351451,27.8486270029545,27.774907785210686,27.74826785467141,189.80299411857405,180.27243290193988,185.41067178796797,191.0252841787774,183.57967773592677,188.73564706162196,124.10792725113292,116.7269876199247,120.00322442839695,125.34353017007464,117.85611073976112,122.41438150261276,18.931546768295263,19.119426167823114,23.160694573297654,8.435812241841056,8.452376389129093,8.396076617413032,22.166448696318835,22.22953194113092,22.2547028085139,122.96877216816443,123.46668447700212,123.32044855587412,52.08504756434631,50.07264600806503,52.59019098544742,48.292572859650726,52.07585189846852,41.93034942683362,40.02567129317323,43.426821300164406,33.5647563710158,44.840694585797806,46.33077437794458,45.74454716298862,8.067606368250514e-08,8.136031707212435e-08,7.956583447282228e-08
N0148,1.0,peak,True,True,True,969.5516595881478,1022.0446073653892,1000.6105737781869,831.2498041167485,879.1050809080925,853.5520839157882,834.3654650286711,878.3371118306376,856.1924218725665,408.33217631488594,463.5774895210742,429.3853344872983,368.6840310454618,409.46522856641496,371.3200978792786,117.30109588955618,118.22312667215013,122.64589985231675,36.60601479329416,36.663098593451885,36.59644725154231,184.42226477326534,172.64575741450577,181.01904954319227,188.82760648269885,179.04417674648752,184.81626587558057,120.66676943756947,111.6555224614946,116.21331722130988,124.02740337178234,115.07967106935033,118.4002339351294,24.99797395536308,25.166752026106025,30.651058571950166,11.129239797438563,11.186543683110507,11.10051133818196,29.399328348314707,29.50708550600934,29.4747352818346,118.76242137544018,118.25318449313778,118.62955703521173,47.86286254723195,45.79014603625034,48.61665361188156,63.381764244268496,68.22471783624019,55.736358905269284,52.97110587874823,56.918824342454236,44.44774909612569,76.27168602420623,78.97844325525624,77.95458700222177,7.780479995516587e-08,7.868301265478096e-08,7.733499377487687e-08
N0149,1.0,peak,True,True,True,967.1421259046805,1022.5626932961728,993.9662447236727,821.695270115154,879.4851160756928,852.9630061880658,825.0177492309701,876.3602059542297,855.8906097903271,409.9582025664952,461.0216859232522,428.74941980779784,368.12826285201214,405.66205124268896,369.7577998931897,117.85721921107621,117.63192240289855,122.78531823169398,36.86134821357657,36.7335975014731,36.4833880204517,185.59252461804684,173.04794098322182,179.96746423310887,189.22580688166929,179.2493434621033,185.387344659489,120.50204027847252,111.7234374242622,116.06990220652332,123.14650113693294,113.87081337406062,118.55897084083105,25.074353983218145,25.089074193428168,30.50777299707472,11.096280950725307,11.196795813284094,11.064727128713304,29.343657782789066,29.419704014687756,29.34627054204409,118.32077267156036,117.84366311247982,119.41619090244409,47.6444347913299,45.638674601663624,48.77756729590501,63.7200254075459,67.9532123678868,55.37337252213584,52.691700260690865,57.25901721518893,44.38405287718899,76.38541246795752,79.27750311562376,77.67401636135004,7.828704925060418e-08,7.921844247697199e-08,7.69726127826323e-08
N0150,1.0,peak,True,True,True,973.3597045610379,1017.4237964793342,993.1923741002821,829.3840194980264,883.304329522938,854.3411654026866,830.8948671930596,881.0464600996698,855.9965135550377,410.8267631733514,462.77892376060566,427.24702565382455,370.11389522752086,407.56334213059785,370.82657267262687,117.95400774016656,118.27990753383713,122.81345581273757,36.51891801476237,36.85792902458107,36.51473677970804,185.53441057077697,172.81913390920025,180.6465472779456,189.43234397381764,178.59811648955278,185.42921198812334,120.24673198221794,111.61893416195151,116.75185918674845,123.52330130968116,113.26404169210397,119.43040986249952,25.099983921492257,25.012967565237258,30.470800637542528,11.064493616793667,11.236590326899575,11.11066569368009,29.475443525141458,29.56464011727823,29.449117377554956,118.82836361325475,117.96227764305699,118.59109415679227,47.54556941532264,45.73528414502952,48.35511645899631,63.812397226368404,68.06197246628263,55.377230197168466,52.777384731774355,56.861862817553,44.40475462393388,75.96428477620341,78.97357740498516,77.4062475296329,7.826119969423515e-08,7.925065678039758e-08,7.71144655810907e-08
N0151,1.0,peak,True,True,True,971.2389989238387,1022.5952455544744,996.6590609571333,833.5553700161444,880.815209136157,855.0612841940118,828.3580560132621,883.6215403958755,848.0368093514248,408.37943862245237,462.9029098529767,426.53483234331685,369.48518635481423,406.91451776533773,370.27610665858884,118.47174279187162,118.72062456134981,122.88314707100103,36.71351167778805,36.892806824195446,36.5460359265197,185.21843700992497,172.08324928613294,179.52284159050282,190.00702830214001,178.88639259243877,185.0118191489108,121.25835095800579,111.95158689427008,116.60927694221368,123.97709445575975,114.25596086017957,119.45806800914416,24.675943961037834,25.155746231886464,30.610935580671466,11.123621538502729,11.183746341810172,11.069460009459858,29.39670158137918,29.416871098243142,29.293827581083157,118.05097466013173,117.79540719696769,118.5433746468766,47.81882539139904,45.91808050186682,48.5578213500845,63.66337883206484,67.94004780792146,55.66484756609576,52.79982317828988,56.814743548488345,44.44891539413085,76.19676146046994,79.16643798107664,77.86911075108124,7.814441084567348e-08,7.908263651150388e-08,7.778664004001987e-08
N0152,0.75,afternoon,False,True,True,1066.8948399953601,1112.2102537229096,1086.9263858524002,929.3712076346974,972.3330099493288,950.5888889178714,930.8771419865205,968.2354031127267,947.49393038783,494.2447241315991,538.3499903397486,509.8571418814443,451.2184132497582,480.12078727319545,450.6031417126341,121.8794105020766,122.44353505058857,125.12223991698819,27.55850596481045,27.88120749426014,27.67472161606637,189.77451352424444,179.5072739571821,184.94347518600432,191.66528255312323,183.623538321046,188.01349628959585,123.18698322793,116.05098303285784,120.46274423354147,126.0822150929466,118.76079372346018,122.71907276428398,19.023465791918873,19.094004714844164,23.19479796824921,8.454884356125826,8.518037716091577,8.418630737644206,22.22310197222699,22.33517746692936,22.323576601666474,123.1543314211151,123.08899073918047,123.17894592200358,52.30648680870528,50.032778546452626,52.32493723631349,48.44745280642662,51.72665815584518,41.90020074759767,39.81384430434473,43.26652243408301,33.64527056911378,45.0001066467251,46.29825022903519,45.79185130045707,8.030948662997535e-08,8.100043036205138e-08,7.988892006161139e-08
N0153,0.5,morning,False,False,True,1183.8175519573172,1207.206168398993,1193.9543284478143,1041.487241078406,1069.3090596455938,1052.4770229101719,1043.2306003746899,1068.421449329459,1053.3150683890437,588.3192422854526,619.9635357691017,596.1327464807279,537.3468412583928,554.2540220295956,535.0318710751893,126.15046132282298,127.14364696255089,129.00899580310508,18.79084511990084,18.76959296665366,18.84623196614311,195.9702262156056,191.09474321098568,192.03410062225873,196.32576443651087,190.39938985455504,193.91086698489792,127.23456747237447,122.34118465532548,124.78774579142986,129.20409353734306,123.73697583459793,126.72238330458626,12.815745870221674,12.778589041343565,15.726337639362187,5.685924390316647,5.737609961521926,5.692785536557424,15.105347474114694,15.048562372661308,14.923897066831282,128.99167409422827,128.57981675068424,128.92133074870813,57.2024379396257,55.93403840588798,57.365097848110594,32.75281763096517,35.09824716221536,28.490558193230274,27.02192812728638,29.161285726332522,22.80201301559572,37.061364663231984,37.53866095866731,37.81897662624404,8.285935588807748e-08,8.296161915861675e-08,8.187982072114601e-08
N0154,0.2,overnight,False,False,True,1290.8692078550787,1304.6303235468774,1299.5526794176299,1147.044873039712,1168.753836114715,1157.9684305109056,1148.7695574855977,1165.436982495858,1155.6917821040724,680.2394102872946,689.8078530133205,680.2306772980692,615.7590067463566,625.7134018980333,613.8222910985957,132.4288541632856,132.06449796039243,132.52039578286585,7.854372394144269,7.842828049636568,7.8236266864945305,198.9199426990277,196.42688114431377,198.6858248810023,199.34368257606133,196.58660380863546,198.8913585608894,131.79847643434846,129.1706035845059,130.68283463120278,131.6377684175257,129.6054319861391,131.0970747350762,5.0915857516928344,5.169100406682776,6.272051031394867,2.2614899959750767,2.3338981147752236,2.2422320523581756,6.274781045711749,6.233455930931929,6.230392271801503,135.34833538203893,135.1984148661309,134.83303302874947,63.41747456463122,62.5341414456081,63.4974821714637,13.035946074675685,14.051280495471138,11.326831977303316,10.8643410416376,11.709999481278961,9.05543556931803,50.31260794415492,50.31410467016931,49.971289763288226,8.608603387947309e-08,8.624055816667167e-08,8.546782642465584e-08
N0155,0.2,overnight,False,False,True,1292.6850022354354,1305.2496755449338,1300.461556080009,1148.5684925076405,1163.8613975596954,1160.4005096471276,1159.686903498781,1163.7674145260287,1150.8109820049272,675.7217822836216,689.6860638579969,677.7861744227058,614.9331466830099,627.1716696926892,617.6147383072195,131.5618403993412,132.21430613591417,132.60132057093298,7.826301435611094,7.862225279101281,7.816889247189745,198.78210550700854,196.91412867722332,198.0869831525021,199.2786093919849,196.7763898871017,198.17180559572782,131.4437575616158,129.57607797999276,130.1312423596848,131.87303072294736,130.23141413589582,130.3946974963816,5.106138490440027,5.177228739879331,6.2432685161039325,2.253752718530937,2.318307200231541,2.26601530179667,6.259299575336608,6.231889089557324,6.266108409868799,135.48640069004443,134.98595398409674,135.31606989023112,63.5262236749269,62.51951200786135,63.08768730672714,13.005137810779479,14.029001219946654,11.41469773779289,10.75520299462729,11.72489226964322,9.110678620290473,50.65287058013929,50.55838203099849,50.45256487600243,8.52995433056699e-08,8.594363837285058e-08,8.485672950228084e-08
N0156,1.0,peak,True,True,True,966.2103648864289,1025.2398509948355,986.0947340327771,830.0048109086861,874.1047033390678,851.2919624473224,829.8131861666797,882.4391345550015,851.5168890595284,407.9441430167678,468.72948921249906,422.89868262284125,370.26323944375594,413.0053949328066,365.6661452929458,117.40239548015651,117.60402258675084,122.19312227234072,36.548657148432596,36.85642139860716,36.644583356158144,183.61531474500643,172.89339309350322,179.41215057475276,188.97831548367358,178.35915807774114,184.9475513829212,121.00304344663348,111.5387053941068,116.45707784020752,123.26783942745017,113.90495887622212,118.34149272893218,24.988072886070622,25.130556971388078,30.620570380815938,11.080806180232836,11.208401651465168,11.13551409076107,29.440985313273103,29.454809869480503,29.436325747793408,118.64058247505665,117.96954649928617,118.12305833758379,47.71610066167702,45.82615447938202,48.47628387742688,64.29957336156366,68.86733893681698,55.51227724813649,52.761201988572054,56.994857460823255,44.296088864700884,75.61823119567269,71.7134509824125,70.25053529132977,7.782287353718022e-08,7.877907312046118e-08,7.674438456244203e-08
N0157,0.5,morning,False,False,True,1180.752273531733,1208.926624556127,1194.2760928279774,1032.0599973475662,1070.9297113341518,1049.5978406478368,1038.033303622582,1066.5158762734363,1051.5103512219523,589.7093353826986,618.1805288433488,600.2827641427854,536.8693767081375,555.8346532771264,535.9716110924599,126.44101235307444,126.78203334563142,128.91342641086405,18.72364158638892,18.84096503401555,18.692881202433416,196.87725259168772,190.6266147668208,193.4601594402127,196.32655232994014,190.58228995276994,194.20795917679513,127.32270172214952,122.64641079320116,125.0781144883124,128.11218557302928,123.61968381205702,126.87210998047559,12.789452561139328,12.861830553128813,15.584450208973859,5.691607046076035,5.7709650834150485,5.668797455331588,15.049828183902875,15.020253129055634,14.9960721004795,128.7873403474197,128.9037337480445,128.67127042250664,56.844422251619584,55.68162540091452,57.67383954697501,32.72724732131681,34.97976732940974,28.486602388705712,27.087575530235846,29.319077695613128,22.785879478436026,37.09813707327985,37.31109112569867,37.800545395991314,8.226163096868038e-08,8.264878669549876e-08,8.203849480892887e-08
